2022-01-08 16:21:08.5200000 [client] INFO Searching for server executables haskell-language-server-wrapper,haskell-language-server in $PATH
2022-01-08 16:21:08.5200000 [client] INFO $PATH environment variable: /home/vvcaw/.emacs.d/bin:/home/vvcaw/.cargo/bin:/usr/local/sbin:/usr/local/bin:/usr/bin:/usr/bin/site_perl:/usr/bin/vendor_perl:/usr/bin/core_perl
2022-01-08 16:21:08.5230000 [client] INFO Found server executable in $PATH: haskell-language-server-wrapper
2022-01-08 16:21:08.5240000 [client] INFO Activating the language server in working dir: /home/vvcaw/dev/BWINF/Aufgabe2 (the workspace folder)
2022-01-08 16:21:08.5240000 [client] INFO run command: haskell-language-server-wrapper --lsp
2022-01-08 16:21:08.5240000 [client] INFO debug command: haskell-language-server-wrapper --lsp
2022-01-08 16:21:08.5240000 [client] INFO server environment variables:
2022-01-08 16:21:08.5260000 [client] INFO Starting language server
No 'hie.yaml' found. Try to discover the project type!
Run entered for haskell-language-server-wrapper(haskell-language-server-wrapper) Version 1.3.0.0 x86_64 ghc-9.0.1
Current directory: /home/vvcaw/dev/BWINF/Aufgabe2
Operating system: linux
Arguments: ["--lsp"]
Cradle directory: /home/vvcaw/dev/BWINF/Aufgabe2
Cradle type: Default

Tool versions found on the $PATH
cabal:		Not found
stack:		2.7.3
ghc:		9.0.1


Consulting the cradle to get project GHC version...
Project GHC version: 9.0.1
haskell-language-server exe candidates: ["haskell-language-server-9.0.1","haskell-language-server"]
Launching haskell-language-server exe at:/usr/bin/haskell-language-server
haskell-language-server version: 1.3.0.0 (GHC: 9.0.1) (PATH: /usr/bin/haskell-language-server)
Starting (haskell-language-server)LSP server...
  with arguments: GhcideArguments {argsCommand = LSP, argsCwd = Nothing, argsShakeProfiling = Nothing, argsTesting = False, argsExamplePlugin = False, argsDebugOn = False, argsLogFile = Nothing, argsThreads = 0, argsProjectGhcVersion = False}
  with plugins: [PluginId "pragmas",PluginId "floskell",PluginId "fourmolu",PluginId "ormolu",PluginId "stylish-haskell",PluginId "retrie",PluginId "callHierarchy",PluginId "haddockComments",PluginId "eval",PluginId "importLens",PluginId "moduleName",PluginId "hlint",PluginId "ghcide-hover-and-symbols",PluginId "ghcide-code-actions-imports-exports",PluginId "ghcide-code-actions-type-signatures",PluginId "ghcide-code-actions-bindings",PluginId "ghcide-code-actions-fill-holes",PluginId "ghcide-completions",PluginId "ghcide-type-lenses",PluginId "ghcide-core"]
  in directory: /home/vvcaw/dev/BWINF/Aufgabe2
 Starting LSP server...
If you are seeing this in a terminal, you probably should have run WITHOUT the --lsp option!
Started LSP server in 0.05s
setInitialDynFlags cradle: Cradle {cradleRootDir = "/home/vvcaw/dev/BWINF/Aufgabe2", cradleOptsProg = CradleAction: Default}
Currently, HLS supports GHC 9 only partially. See [issue #297](https://github.com/haskell/haskell-language-server/issues/297) for more detail.
2022-01-08 17:21:10.397555823 [ThreadId 5] INFO hls:	Registering ide configuration: IdeConfiguration {workspaceFolders = fromList [NormalizedUri (-3688132169937626545) "file:///home/vvcaw/dev/BWINF/Aufgabe2"], clientSettings = hashed Nothing}
2022-01-08 18:44:05.260344535 [ThreadId 250423] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:05.260592551 [ThreadId 250425] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:05.265602324 [ThreadId 250427] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:05.633312096 [ThreadId 250442] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:05.633890028 [ThreadId 250444] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:05.634273197 [ThreadId 250448] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:05.634422568 [ThreadId 250450] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:05.634157137 [ThreadId 250446] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:05.635096582 [ThreadId 250452] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:05.63513956 [ThreadId 250458] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:05.635204551 [ThreadId 250446] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:05.638218485 [ThreadId 250457] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:05.638223994 [ThreadId 250459] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:05.638293323 [ThreadId 250456] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:05.635282905 [ThreadId 250454] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:05.638404112 [ThreadId 250458] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:05.638455592 [ThreadId 250446] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:05.638536086 [ThreadId 250459] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:05.638562368 [ThreadId 250456] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:05.6386447 [ThreadId 250460] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:05.638674145 [ThreadId 250462] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:05.638723512 [ThreadId 250464] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:05.638793052 [ThreadId 250466] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:05.638873317 [ThreadId 250468] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:05.640225292 [ThreadId 250470] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:06.494918342 [ThreadId 250491] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:06.495001914 [ThreadId 250493] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:06.495133519 [ThreadId 250495] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:06.495458944 [ThreadId 250498] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:06.495544884 [ThreadId 250497] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:06.495664046 [ThreadId 250491] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:06.495752301 [ThreadId 250493] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:06.495886739 [ThreadId 250498] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:06.495819667 [ThreadId 250499] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:06.496063832 [ThreadId 250495] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:06.496413201 [ThreadId 250500] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:06.496616741 [ThreadId 250504] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:06.496528239 [ThreadId 250502] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:06.496698986 [ThreadId 250506] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:06.497063185 [ThreadId 250508] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:06.497436518 [ThreadId 250510] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:06.49759267 [ThreadId 250512] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:06.497626056 [ThreadId 250514] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:06.497859303 [ThreadId 250516] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:06.498206303 [ThreadId 250518] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:06.4985134 [ThreadId 250520] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:06.502943635 [ThreadId 250522] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:07.021408014 [ThreadId 250549] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.021394077 [ThreadId 250542] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:07.021426757 [ThreadId 250547] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:07.021579962 [ThreadId 250544] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.021659694 [ThreadId 250551] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.021786808 [ThreadId 250553] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:07.021843321 [ThreadId 250555] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:07.021881222 [ThreadId 250557] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.021906537 [ThreadId 250559] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:07.022017123 [ThreadId 250561] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.022030823 [ThreadId 250563] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:07.022076149 [ThreadId 250565] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:07.022095661 [ThreadId 250567] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:07.022171685 [ThreadId 250569] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.022559711 [ThreadId 250571] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.022703997 [ThreadId 250573] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.022715641 [ThreadId 250575] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.022749149 [ThreadId 250577] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.022824201 [ThreadId 250579] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.022953375 [ThreadId 250581] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:07.023009606 [ThreadId 250583] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:07.024375464 [ThreadId 250585] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:07.448364237 [ThreadId 250600] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.448392691 [ThreadId 250602] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.448782762 [ThreadId 250604] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.449040789 [ThreadId 250606] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:07.449487375 [ThreadId 250608] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:07.449723442 [ThreadId 250610] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:07.449994494 [ThreadId 250612] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:07.450006182 [ThreadId 250614] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.450305405 [ThreadId 250618] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:07.450337859 [ThreadId 250616] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:07.450458311 [ThreadId 250620] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.450609 [ThreadId 250621] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:07.450839299 [ThreadId 250623] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:07.450891089 [ThreadId 250625] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.450975787 [ThreadId 250627] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.451247509 [ThreadId 250629] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.451354151 [ThreadId 250631] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.451525494 [ThreadId 250633] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.451778321 [ThreadId 250635] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.452065813 [ThreadId 250637] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:07.452430597 [ThreadId 250639] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:07.454129795 [ThreadId 250641] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:07.909926037 [ThreadId 250658] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.909920291 [ThreadId 250652] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.910003283 [ThreadId 250660] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:07.909979244 [ThreadId 250663] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:07.91008328 [ThreadId 250662] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:07.910231883 [ThreadId 250652] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:07.910150138 [ThreadId 250664] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.910183352 [ThreadId 250658] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.912561551 [ThreadId 250660] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:07.912675149 [ThreadId 250662] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.912709512 [ThreadId 250652] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:07.912816023 [ThreadId 250658] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.913212092 [ThreadId 250668] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:07.913140303 [ThreadId 250666] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:07.913255482 [ThreadId 250670] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.913285674 [ThreadId 250674] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.913383817 [ThreadId 250672] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:07.913413418 [ThreadId 250676] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:07.913486082 [ThreadId 250680] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:07.913504874 [ThreadId 250678] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:07.913523453 [ThreadId 250682] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:07.915317791 [ThreadId 250684] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:08.563913544 [ThreadId 250705] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:08.564589449 [ThreadId 250707] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:08.564671648 [ThreadId 250711] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:08.564778047 [ThreadId 250713] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:08.564845343 [ThreadId 250709] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:08.564992692 [ThreadId 250707] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:08.565346596 [ThreadId 250714] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:08.567331946 [ThreadId 250711] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:08.567540766 [ThreadId 250713] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:08.567711044 [ThreadId 250715] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:08.567625794 [ThreadId 250709] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:08.567741472 [ThreadId 250714] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:08.567877898 [ThreadId 250713] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:08.567979355 [ThreadId 250715] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:08.567697071 [ThreadId 250707] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:08.568280097 [ThreadId 250716] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:08.568438402 [ThreadId 250718] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:08.568683307 [ThreadId 250720] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:08.568935858 [ThreadId 250722] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:08.569497801 [ThreadId 250724] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:08.569622876 [ThreadId 250726] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:08.571192508 [ThreadId 250728] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:09.790091567 [ThreadId 250743] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:09.790123865 [ThreadId 250747] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:09.790163466 [ThreadId 250745] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:09.790567704 [ThreadId 250751] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:09.790712943 [ThreadId 250749] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:09.790884895 [ThreadId 250752] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:09.791662235 [ThreadId 250754] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:09.792405447 [ThreadId 250756] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:09.792593534 [ThreadId 250758] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:09.792698171 [ThreadId 250760] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:09.792816861 [ThreadId 250762] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:09.792964472 [ThreadId 250766] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:09.793092558 [ThreadId 250764] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:09.793134799 [ThreadId 250768] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:09.793174615 [ThreadId 250770] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:09.793526197 [ThreadId 250766] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:09.793277239 [ThreadId 250772] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:09.793754847 [ThreadId 250773] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:09.794205002 [ThreadId 250775] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:09.794446657 [ThreadId 250776] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:09.794085353 [ThreadId 250774] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:09.802718182 [ThreadId 250778] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:14.101474643 [ThreadId 250792] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:14.102144087 [ThreadId 250795] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:14.10223322 [ThreadId 250797] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:14.102364164 [ThreadId 250802] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:14.102379058 [ThreadId 250801] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:14.102411936 [ThreadId 250799] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:14.102693139 [ThreadId 250795] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:14.102806591 [ThreadId 250797] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:14.102843493 [ThreadId 250802] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:14.102896562 [ThreadId 250801] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:14.102949442 [ThreadId 250800] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:14.102917197 [ThreadId 250803] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:14.103011691 [ThreadId 250795] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:14.103153057 [ThreadId 250802] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:14.103211784 [ThreadId 250801] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:14.103230509 [ThreadId 250797] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:14.103241367 [ThreadId 250800] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:14.103335848 [ThreadId 250795] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:14.103399318 [ThreadId 250804] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:14.103602528 [ThreadId 250805] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:14.103683424 [ThreadId 250807] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-08 18:44:14.104877503 [ThreadId 250809] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-08 18:44:15.836158516 [ThreadId 250832] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-08 18:44:15.836123441 [ThreadId 250829] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-08 18:44:15.836224357 [ThreadId 250834] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:15.836247822 [ThreadId 250837] INFO hls:	finish: retrie (took 0.00s)
2022-01-08 18:44:15.836274389 [ThreadId 250832] INFO hls:	finish: importLens (took 0.00s)
2022-01-08 18:44:15.836296579 [ThreadId 250829] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:15.836309329 [ThreadId 250836] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-08 18:44:15.836327076 [ThreadId 250837] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-08 18:44:15.836470194 [ThreadId 250838] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:15.836518193 [ThreadId 250832] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:15.836709267 [ThreadId 250839] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:15.836820165 [ThreadId 250841] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-08 18:44:15.836926288 [ThreadId 250843] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:15.837186558 [ThreadId 250847] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:15.83731505 [ThreadId 250845] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-08 18:44:15.837385072 [ThreadId 250849] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:15.837517592 [ThreadId 250851] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-08 18:44:15.837740244 [ThreadId 250843] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-08 18:44:15.838109933 [ThreadId 250852] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-08 18:44:15.83816117 [ThreadId 250854] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-08 18:44:15.838274537 [ThreadId 250856] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
