2022-01-09 01:18:41.1750000 [client] INFO Searching for server executables haskell-language-server-wrapper,haskell-language-server in $PATH
2022-01-09 01:18:41.1750000 [client] INFO $PATH environment variable: /home/vvcaw/.cabal/bin:/home/vvcaw/.ghcup/bin:/home/vvcaw/.emacs.d/bin:/home/vvcaw/.cargo/bin:/usr/local/sbin:/usr/local/bin:/usr/bin:/usr/bin/site_perl:/usr/bin/vendor_perl:/usr/bin/core_perl
2022-01-09 01:18:41.1790000 [client] INFO Found server executable in $PATH: haskell-language-server-wrapper
2022-01-09 01:18:41.1790000 [client] INFO Activating the language server in working dir: /home/vvcaw/dev/BWINF/Aufgabe2 (the workspace folder)
2022-01-09 01:18:41.1790000 [client] INFO run command: haskell-language-server-wrapper --lsp
2022-01-09 01:18:41.1790000 [client] INFO debug command: haskell-language-server-wrapper --lsp
2022-01-09 01:18:41.1790000 [client] INFO server environment variables:
2022-01-09 01:18:41.1810000 [client] INFO Starting language server
No 'hie.yaml' found. Try to discover the project type!
Run entered for haskell-language-server-wrapper(haskell-language-server-wrapper) Version 1.5.1.0, Git revision 745ef26f406dbdd5e4a538585f8519af9f1ccb09 (dirty) x86_64 ghc-8.10.7
Current directory: /home/vvcaw/dev/BWINF/Aufgabe2
Operating system: linux
Arguments: ["--lsp"]
Cradle directory: /home/vvcaw/dev/BWINF/Aufgabe2
Cradle type: Default

Tool versions found on the $PATH
cabal:		3.6.2.0
stack:		2.7.3
ghc:		9.0.1


Consulting the cradle to get project GHC version...
Project GHC version: 9.0.1
haskell-language-server exe candidates: ["haskell-language-server-9.0.1","haskell-language-server"]
Launching haskell-language-server exe at:/home/vvcaw/.ghcup/bin/haskell-language-server-9.0.1
haskell-language-server version: 1.5.1.0 (GHC: 9.0.1) (PATH: /home/vvcaw/.ghcup/bin/haskell-language-server-9.0.1~1.5.1) (GIT hash: 745ef26f406dbdd5e4a538585f8519af9f1ccb09)
Starting (haskell-language-server)LSP server...
  with arguments: GhcideArguments {argsCommand = LSP, argsCwd = Nothing, argsShakeProfiling = Nothing, argsTesting = False, argsExamplePlugin = False, argsDebugOn = False, argsLogFile = Nothing, argsThreads = 0, argsProjectGhcVersion = False}
  with plugins: [PluginId "pragmas",PluginId "floskell",PluginId "fourmolu",PluginId "ormolu",PluginId "retrie",PluginId "callHierarchy",PluginId "haddockComments",PluginId "eval",PluginId "importLens",PluginId "refineImports",PluginId "moduleName",PluginId "hlint",PluginId "splice",PluginId "ghcide-hover-and-symbols",PluginId "ghcide-code-actions-imports-exports",PluginId "ghcide-code-actions-type-signatures",PluginId "ghcide-code-actions-bindings",PluginId "ghcide-code-actions-fill-holes",PluginId "ghcide-completions",PluginId "ghcide-type-lenses",PluginId "ghcide-core"]
  in directory: /home/vvcaw/dev/BWINF/Aufgabe2
 2022-01-09 02:18:41.602871822 [ThreadId 4] INFO hls:	Starting LSP server...
2022-01-09 02:21:16.338261009 [ThreadId 7094] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:16.338257875 [ThreadId 7092] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:16.338274679 [ThreadId 7093] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:16.412364643 [ThreadId 7100] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:21:16.959736384 [ThreadId 7133] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:17.194883624 [ThreadId 7174] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:17.19506761 [ThreadId 7176] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:17.195074718 [ThreadId 7177] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:17.19526066 [ThreadId 7181] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:17.195270311 [ThreadId 7172] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:17.19545375 [ThreadId 7180] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:17.195551726 [ThreadId 7175] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:21:17.195556159 [ThreadId 7173] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:17.233137899 [ThreadId 7203] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:17.233038095 [ThreadId 7206] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:17.233388845 [ThreadId 7211] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:17.233460519 [ThreadId 7205] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:17.233500434 [ThreadId 7208] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:17.233767902 [ThreadId 7209] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:17.233948444 [ThreadId 7210] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:17.234052472 [ThreadId 7212] INFO hls:	finish: MinimalImports (took 0.00s)
2022-01-09 02:21:17.234115674 [ThreadId 7214] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:17.234249533 [ThreadId 7213] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:17.728622562 [ThreadId 7308] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:17.728649831 [ThreadId 7306] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:17.72878706 [ThreadId 7311] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:17.728976984 [ThreadId 7307] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:17.729171573 [ThreadId 7312] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:17.729176713 [ThreadId 7310] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:21:17.729197383 [ThreadId 7309] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:17.72928994 [ThreadId 7321] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:17.751616587 [ThreadId 7341] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:17.751681653 [ThreadId 7342] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:17.751691244 [ThreadId 7339] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:17.75175935 [ThreadId 7345] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:17.751807599 [ThreadId 7346] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:17.751885657 [ThreadId 7347] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:17.752054509 [ThreadId 7350] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:17.751961892 [ThreadId 7344] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:17.752035218 [ThreadId 7349] INFO hls:	finish: MinimalImports (took 0.00s)
2022-01-09 02:21:17.752103269 [ThreadId 7348] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:17.828158491 [ThreadId 7356] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:21:17.88391697 [ThreadId 7408] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:17.999993925 [ThreadId 7442] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:18.233099968 [ThreadId 7503] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:18.362293353 [ThreadId 7576] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:18.608372373 [ThreadId 7608] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:18.609002899 [ThreadId 7612] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:18.608992195 [ThreadId 7613] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:18.609519059 [ThreadId 7609] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:18.609529499 [ThreadId 7619] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:18.61002437 [ThreadId 7611] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:21:18.610202894 [ThreadId 7610] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:18.61027428 [ThreadId 7617] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:18.625963368 [ThreadId 7644] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:18.62609392 [ThreadId 7645] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:18.626266461 [ThreadId 7646] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-09 02:21:18.626385666 [ThreadId 7640] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:18.626548124 [ThreadId 7647] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:18.626567092 [ThreadId 7648] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:18.626702701 [ThreadId 7641] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:18.627022063 [ThreadId 7639] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:18.627376708 [ThreadId 7643] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:18.627445329 [ThreadId 7650] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:18.627883165 [ThreadId 7651] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:18.628141572 [ThreadId 7653] INFO hls:	finish: MinimalImports (took 0.00s)
2022-01-09 02:21:18.628083281 [ThreadId 7652] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:21:18.628205187 [ThreadId 7654] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:18.628264796 [ThreadId 7656] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:18.628470593 [ThreadId 7657] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-09 02:21:18.62862694 [ThreadId 7655] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:18.628691512 [ThreadId 7658] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-09 02:21:18.628802028 [ThreadId 7659] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:18.628887896 [ThreadId 7660] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:18.629006206 [ThreadId 7661] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:18.629049031 [ThreadId 7662] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:18.629135998 [ThreadId 7663] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:18.629231191 [ThreadId 7664] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:21:18.629289985 [ThreadId 7665] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-09 02:21:18.62940823 [ThreadId 7666] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:18.707967325 [ThreadId 7672] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:21:18.932457855 [ThreadId 7703] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:19.176386761 [ThreadId 7745] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:19.176485436 [ThreadId 7743] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:19.17650782 [ThreadId 7748] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.176618272 [ThreadId 7752] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:19.176692296 [ThreadId 7747] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:19.176723405 [ThreadId 7744] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:21:19.177069251 [ThreadId 7755] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:19.177087043 [ThreadId 7746] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:19.188646474 [ThreadId 7774] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.188683607 [ThreadId 7775] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:19.188743909 [ThreadId 7776] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:19.188828607 [ThreadId 7779] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-09 02:21:19.188908728 [ThreadId 7780] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:19.188971826 [ThreadId 7781] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:19.18904368 [ThreadId 7782] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:19.189134268 [ThreadId 7784] INFO hls:	finish: MinimalImports (took 0.00s)
2022-01-09 02:21:19.189091145 [ThreadId 7778] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:19.189180878 [ThreadId 7786] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:21:19.189256222 [ThreadId 7783] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:19.189259553 [ThreadId 7788] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:19.189298667 [ThreadId 7789] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-09 02:21:19.189325654 [ThreadId 7777] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.189355764 [ThreadId 7787] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.189388686 [ThreadId 7785] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.189404099 [ThreadId 7792] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.189432358 [ThreadId 7793] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-09 02:21:19.189454903 [ThreadId 7794] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.189474545 [ThreadId 7795] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.18949487 [ThreadId 7796] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.189551273 [ThreadId 7797] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:19.18955923 [ThreadId 7798] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:19.189679114 [ThreadId 7799] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:21:19.18968918 [ThreadId 7800] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-09 02:21:19.189782631 [ThreadId 7801] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:19.276193775 [ThreadId 7807] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:21:19.328525747 [ThreadId 7845] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:19.47031895 [ThreadId 7921] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:19.702283191 [ThreadId 7937] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:19.702453637 [ThreadId 7940] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:19.702580412 [ThreadId 7938] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:19.702684666 [ThreadId 7944] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:19.702992909 [ThreadId 7945] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.70323186 [ThreadId 7942] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:21:19.703277853 [ThreadId 7947] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:19.703606524 [ThreadId 7941] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:19.708187711 [ThreadId 7965] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.708259135 [ThreadId 7971] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:19.708333119 [ThreadId 7969] INFO hls:	finish: GhcideCodeActions.GhcSession (took 0.00s)
2022-01-09 02:21:19.708426688 [ThreadId 7970] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:19.708479054 [ThreadId 7975] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:19.708571618 [ThreadId 7976] INFO hls:	finish: GhcideCodeActions.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:19.708536413 [ThreadId 7973] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:19.708704068 [ThreadId 7974] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:19.708983451 [ThreadId 7979] INFO hls:	finish: MinimalImports (took 0.00s)
2022-01-09 02:21:19.709096943 [ThreadId 7980] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:19.709149152 [ThreadId 7977] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:19.709126219 [ThreadId 7981] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:21:19.709422853 [ThreadId 7984] INFO hls:	finish: GhcideCodeActions.GetBindings (took 0.00s)
2022-01-09 02:21:19.709480777 [ThreadId 7972] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.709508959 [ThreadId 7978] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.709639507 [ThreadId 7982] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.709806219 [ThreadId 7987] INFO hls:	finish: GhcideCodeActions.getIdeOptions (took 0.00s)
2022-01-09 02:21:19.709850641 [ThreadId 7986] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.709924879 [ThreadId 7989] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:19.709891974 [ThreadId 7988] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.710305871 [ThreadId 7992] INFO hls:	finish: GhcideCodeActions.TypeCheck (took 0.00s)
2022-01-09 02:21:19.710322232 [ThreadId 7991] INFO hls:	finish: GhcideCodeActions.GetParsedModule (took 0.00s)
2022-01-09 02:21:19.710355018 [ThreadId 7990] INFO hls:	finish: GhcideCodeActions.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:19.710554258 [ThreadId 7994] INFO hls:	finish: GhcideCodeActions.GetFileContents (took 0.00s)
2022-01-09 02:21:19.710698067 [ThreadId 7993] INFO hls:	finish: GhcideCodeActions.GetHieAst (took 0.00s)
2022-01-09 02:21:19.710881421 [ThreadId 7995] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:19.803545249 [ThreadId 8001] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:21:26.034444055 [ThreadId 8731] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:26.03436045 [ThreadId 8733] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:26.034592248 [ThreadId 8736] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:26.034942541 [ThreadId 8737] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:26.034946158 [ThreadId 8735] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:26.035043273 [ThreadId 8732] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:21:26.03509005 [ThreadId 8734] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:26.035132536 [ThreadId 8748] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:26.13431323 [ThreadId 8756] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:21:27.457265564 [ThreadId 9554] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:27.457294731 [ThreadId 9556] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:27.457395162 [ThreadId 9552] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:27.457419249 [ThreadId 9555] INFO hls:	finish:  (took 0.00s)
2022-01-09 02:21:27.457566437 [ThreadId 9559] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:27.457584639 [ThreadId 9553] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:27.457637793 [ThreadId 9568] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:27.457728174 [ThreadId 9569] INFO hls:	finish: codeLens.GetGlobalBindingTypeSigs (took 0.00s)
2022-01-09 02:21:27.471312127 [ThreadId 9586] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:27.471276807 [ThreadId 9585] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:27.471382446 [ThreadId 9584] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:27.471428357 [ThreadId 9590] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:27.471612597 [ThreadId 9591] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:27.471592546 [ThreadId 9592] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:27.471710391 [ThreadId 9594] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:27.471766959 [ThreadId 9593] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:27.557580829 [ThreadId 9602] INFO hls:	finish: Outline (took 0.00s)
2022-01-09 02:21:32.793576639 [ThreadId 9619] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:32.793628642 [ThreadId 9618] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:32.793768027 [ThreadId 9623] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:32.793879185 [ThreadId 9621] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:32.794116386 [ThreadId 9622] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:32.794290028 [ThreadId 9624] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:32.794344958 [ThreadId 9620] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:32.794445894 [ThreadId 9625] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:33.187935924 [ThreadId 9641] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:33.187985362 [ThreadId 9643] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:33.188034761 [ThreadId 9642] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:33.18807456 [ThreadId 9645] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:33.18815793 [ThreadId 9648] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:33.188167586 [ThreadId 9647] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:33.1881487 [ThreadId 9644] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:33.188357443 [ThreadId 9646] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:33.742574674 [ThreadId 9664] INFO hls:	finish: HaddockComments.GetAnnotatedParsedSource (took 0.00s)
2022-01-09 02:21:33.742704607 [ThreadId 9666] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:33.742735318 [ThreadId 9668] INFO hls:	finish: GhcideCodeActions.getParsedModule (took 0.00s)
2022-01-09 02:21:33.742802732 [ThreadId 9667] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:33.742826415 [ThreadId 9670] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:33.742811623 [ThreadId 9669] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
2022-01-09 02:21:33.742910528 [ThreadId 9665] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:33.742944067 [ThreadId 9671] INFO hls:	finish: Pragmas.GetFileContents (took 0.00s)
2022-01-09 02:21:34.050545873 [ThreadId 9722] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:34.198440356 [ThreadId 9768] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:34.306785198 [ThreadId 9843] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:34.444842846 [ThreadId 9920] INFO hls:	finish: Completion (took 0.00s)
2022-01-09 02:21:34.688640986 [ThreadId 9985] INFO hls:	finish: codeLens.TypeCheck (took 0.00s)
2022-01-09 02:21:34.688849561 [ThreadId 9989] INFO hls:	finish: ModuleName.ghcSession (took 0.00s)
2022-01-09 02:21:34.689026714 [ThreadId 9993] INFO hls:	finish: codeLens.GetBindings (took 0.00s)
2022-01-09 02:21:34.689140112 [ThreadId 9999] INFO hls:	finish: Pragmas.GetParsedModule (took 0.00s)
2022-01-09 02:21:34.689231017 [ThreadId 10001] INFO hls:	finish: retrie (took 0.00s)
2022-01-09 02:21:34.689293919 [ThreadId 10010] INFO hls:	finish: importLens (took 0.00s)
2022-01-09 02:21:34.689321784 [ThreadId 10011] INFO hls:	finish: RefineImports (took 0.00s)
2022-01-09 02:21:34.689353462 [ThreadId 9986] INFO hls:	finish: eval.GetParsedModuleWithComments (took 0.00s)
2022-01-09 02:21:34.689355804 [ThreadId 10015] INFO hls:	finish: ModuleName.GetParsedModule (took 0.00s)
2022-01-09 02:21:34.689409731 [ThreadId 10016] INFO hls:	finish: splice.codeAction.GitHieAst (took 0.00s)
